2025-06-02 11:38:07 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 12:44:13 | INFO     | image_generation_service.service:create_detailed_prompt:195 | Gemini создал промпт: A cute, kawaii-style cat with big, bright blue eyes sits atop a small, happy dog.  The cat is light orange, the dog cream-colored. Both have simple, rounded shapes.  Joyful expressions.
2025-06-02 12:44:13 | INFO     | image_generation_service.service:_generate_sd_sticker:221 | Финальный промпт для генерации: A cute, kawaii-style cat with big, bright blue eyes sits atop a small, happy dog.  The cat is light orange, the dog cream-colored. Both have simple, rounded shapes.  Joyful expressions., cute kawaii style with big eyes and simple shapes, sticker design, die-cut sticker, white background, centered
2025-06-02 12:44:18 | INFO     | image_generation_service.service:_generate_sd_sticker:249 | Получен URL изображения: https://replicate.delivery/xezq/6AWPI5qOtRa4DJwkkRdBUm6uq2149HsfsmSnJO6s0Xw4IZZKA/out-0.png
2025-06-02 12:44:19 | INFO     | image_generation_service.service:_generate_sd_sticker:262 | Изображение успешно загружено и обработано
2025-06-02 12:44:20 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 12:47:49 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 12:48:02 | INFO     | stt_service.service:_transcribe_whisper:114 | Распознаем аудио: /Users/cooldom/VoiceSticker/storage/voice_7945261060_AwACAgIAAxkBAAPiaD1zUR2kEFUBg3DkvrTC3N4m3r4AAtp5AALIhulJaXhB3WLZrwg2BA.ogg
2025-06-02 12:48:02 | INFO     | stt_service.service:_convert_to_wav:179 | Конвертируем /Users/cooldom/VoiceSticker/storage/voice_7945261060_AwACAgIAAxkBAAPiaD1zUR2kEFUBg3DkvrTC3N4m3r4AAtp5AALIhulJaXhB3WLZrwg2BA.ogg в WAV
2025-06-02 12:48:03 | INFO     | stt_service.service:_transcribe_whisper:154 | Распознан текст: Вот сидит на спине собаки.
2025-06-02 12:48:22 | INFO     | stt_service.service:_transcribe_whisper:114 | Распознаем аудио: /Users/cooldom/VoiceSticker/storage/voice_7945261060_AwACAgIAAxkBAAPmaD1zZZ8U652wRqdKRHBibANEXJgAAt15AALIhulJjyNdce1SxE82BA.ogg
2025-06-02 12:48:22 | INFO     | stt_service.service:_convert_to_wav:179 | Конвертируем /Users/cooldom/VoiceSticker/storage/voice_7945261060_AwACAgIAAxkBAAPmaD1zZZ8U652wRqdKRHBibANEXJgAAt15AALIhulJjyNdce1SxE82BA.ogg в WAV
2025-06-02 12:48:22 | INFO     | stt_service.service:_transcribe_whisper:154 | Распознан текст: Хик сидит на спине собаки.
2025-06-02 12:56:01 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 12:56:01 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 13:52:22 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 13:52:22 | INFO     | prompt_optimization.optimizer:_load_templates:132 | Создаю новый файл шаблонов промптов
2025-06-02 13:52:23 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 13:52:24 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 13:52:24 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 13:52:25 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 13:52:25 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 13:52:25 | INFO     | db_manager.manager:init_db:96 | База данных успешно инициализирована
2025-06-02 13:52:25 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 13:52:25 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 13:52:25 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 13:52:25 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 13:52:25 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 13:52:37 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 13:53:11 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Злой босс кушает бургер' (ru) -> 'The evil boss eats a burger'
2025-06-02 13:53:11 | ERROR    | image_generation_service.service:generate_enhanced_prompt:367 | Ошибка создания enhanced prompt: b <= 0
2025-06-02 13:53:12 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='cute sticker of The evil boss eats a burger, cartoon style, die-cut sticker, white background...', style=cartoon
2025-06-02 13:53:16 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/3ifTMMp0WfqanUoVfvaezlWcNF7g1gf2B0pYbxw0pFf9m0sMF/out-0.png
2025-06-02 13:53:17 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 13:53:18 | ERROR    | sticker_utils.utils:process_sticker:352 | Ошибка при обработке стикера: 'bytes' object has no attribute 'mode'
2025-06-02 13:53:18 | ERROR    | bot_handlers:cb_select_background:482 | Ошибка при создании стикера: 'bytes' object has no attribute 'mode'
2025-06-02 13:53:18 | ERROR    | logger:log_error:121 | Error occurred: AttributeError
2025-06-02 14:03:18 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 14:03:18 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 14:08:58 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 14:08:58 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 14:09:00 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 14:09:00 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 14:09:00 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 14:09:00 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 14:09:00 | INFO     | db_manager.manager:init_db:96 | База данных успешно инициализирована
2025-06-02 14:09:00 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 14:09:00 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 14:09:00 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 14:09:01 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 14:09:01 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 14:09:05 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:09:47 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Злой босс ест бургер' (ru) -> 'Evil boss eats a burger'
2025-06-02 14:09:47 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 7945261060 (score: 0.956)
2025-06-02 14:09:49 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: Злой босс ест бургер (Evil boss eating a burger)
2025-06-02 14:09:49 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Злой босс ест бургер (Evil boss eating a burger), A middle-aged man with a stern, angry expression, ...', style=realistic
2025-06-02 14:09:56 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/4q6Gpd1ASfyAAShsgWa4TrlVKZhEh3e1pAN8WeSh4usHEnlpA/out-0.png
2025-06-02 14:09:57 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:09:58 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:09:59 | ERROR    | logger:async_wrapper:83 | Error in save_sticker: 'DatabaseManager' object has no attribute 'execute'
2025-06-02 14:09:59 | ERROR    | bot_handlers:cb_select_background:484 | Ошибка при создании стикера: 'DatabaseManager' object has no attribute 'execute'
2025-06-02 14:09:59 | ERROR    | logger:log_error:121 | Error occurred: AttributeError
2025-06-02 14:20:02 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 14:20:02 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 14:20:26 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 14:20:27 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 14:20:28 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 14:20:28 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 14:20:28 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 14:20:28 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 14:20:28 | INFO     | db_manager.manager:init_db:100 | База данных успешно инициализирована
2025-06-02 14:20:28 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 14:20:28 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 14:20:28 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 14:20:29 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 14:20:29 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 14:20:37 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:20:50 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Злой босс ест бургер' (ru) -> 'Evil boss eats a burger'
2025-06-02 14:20:50 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 7945261060 (score: 0.685)
2025-06-02 14:20:52 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: Злой босс ест бургер (Evil boss eating a burger)
2025-06-02 14:20:52 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Злой босс ест бургер (Evil boss eating a burger), A middle-aged man with a stern, angry expression, ...', style=realistic
2025-06-02 14:21:00 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/AuRuYalq8H6RIhqIWXZQFydDY1d2UwnUuypwmDYumG0G7sMF/out-0.png
2025-06-02 14:21:01 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:21:02 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:21:03 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:21:23 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=precise_v1, rating=5, success_rate=100.00%
2025-06-02 14:21:23 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=precise_v1, rating=5
2025-06-02 14:21:23 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=5, style=realistic, template=Precise Description v1
2025-06-02 14:22:18 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Водка пьет текилу' (ru) -> 'Vodka drinks tequila'
2025-06-02 14:22:18 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Structured Components v1 для пользователя 7945261060 (score: 0.859)
2025-06-02 14:22:20 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Structured Components v1: A bottle of Vodka drinking a shot of Tequila
2025-06-02 14:22:20 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='A bottle of Vodka drinking a shot of Tequila, Vodka, anthropomorphized with large, expressive, Disne...', style=cartoon
2025-06-02 14:22:25 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/wmOp02vlVew5Ty2FLIxtJcYUFNAifwmnm6mxdSmBTvcwtzyUA/out-0.png
2025-06-02 14:22:26 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:22:26 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:22:28 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:22:39 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=structured_v1, rating=1, success_rate=0.00%
2025-06-02 14:22:39 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=structured_v1, rating=1
2025-06-02 14:22:39 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=1, style=cartoon, template=Structured Components v1
2025-06-02 14:23:36 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Кот скачет верхом на собаке в ковбойской шляпе с базукой' (ru) -> 'The cat jumps riding a dog in a cowboy hat with a bazuka'
2025-06-02 14:23:36 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 7945261060 (score: 0.621)
2025-06-02 14:23:38 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: A cat riding a dog, the cat wearing a cowboy hat and holding a bazooka, mid-leap.
2025-06-02 14:23:38 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='A cat riding a dog, the cat wearing a cowboy hat and holding a bazooka, mid-leap., Photorealistic re...', style=realistic
2025-06-02 14:23:44 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/AdVEvfrPwxSfbkBNS59hzeNBhAkDRXbnFdvs8RngLQqe7OLTB/out-0.png
2025-06-02 14:23:45 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:23:45 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:23:48 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:24:16 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=precise_v1, rating=5, success_rate=100.00%
2025-06-02 14:24:16 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=precise_v1, rating=5
2025-06-02 14:24:16 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=5, style=realistic, template=Precise Description v1
2025-06-02 14:24:44 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:25:20 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Енот который в шоке' (ru) -> 'Raccoon'
2025-06-02 14:25:20 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 7945261060 (score: 0.937)
2025-06-02 14:25:22 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: A raccoon experiencing shock
2025-06-02 14:25:22 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='A raccoon experiencing shock, A photorealistic raccoon with wide, startled eyes, fur meticulously de...', style=realistic
2025-06-02 14:25:27 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/DS4hQZ1VGlLcBplQ5fZt6PJk5gk09MTvnTFNeCpxuCHnwzyUA/out-0.png
2025-06-02 14:25:28 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:25:29 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:25:30 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:29:13 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:33:18 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:33:30 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:33:32 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:34:03 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'смешной котик в кепке' (ru) -> 'Funny cat in a cap'
2025-06-02 14:34:03 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 179427103 (score: 0.958)
2025-06-02 14:34:06 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Funny cat in a cap (смешной котик в кепке)
2025-06-02 14:34:06 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Funny cat in a cap (смешной котик в кепке), A chubby chibi cat wearing a slightly oversized, brightl...', style=anime
2025-06-02 14:34:11 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/K5sLIXvlk6bHF9jBDTC9yNtfGZe3Dxbeg2uPDvcvXeqKjPLTB/out-0.png
2025-06-02 14:34:12 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:34:12 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:34:13 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:34:26 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=emotion_focused_v1, rating=5, success_rate=100.00%
2025-06-02 14:34:26 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=emotion_focused_v1, rating=5
2025-06-02 14:34:26 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=5, style=anime, template=Emotion-Centric v1
2025-06-02 14:34:55 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'злой орк' (ru) -> 'Evil orc'
2025-06-02 14:34:55 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 179427103 (score: 0.980)
2025-06-02 14:34:56 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: злой орк (Evil Orc)
2025-06-02 14:34:56 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='злой орк (Evil Orc), A single, muscular orc with tusks, a scarred face, and intensely angry eyes.  H...', style=realistic
2025-06-02 14:35:02 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/VmwkaWsZe81BByRRbsS8mcLccypAHksjlLX4K6L8WcCz8ZZKA/out-0.png
2025-06-02 14:35:03 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:35:03 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:35:05 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:35:11 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Хитрый жук в костюме' (ru) -> 'Cunning beetle in a suit'
2025-06-02 14:35:11 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 584443397 (score: 0.801)
2025-06-02 14:35:14 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Хитрый жук в костюме (Cunning beetle in a suit)
2025-06-02 14:35:14 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Хитрый жук в костюме (Cunning beetle in a suit), A beetle, wearing a slightly oversized, impeccably ...', style=watercolor
2025-06-02 14:35:26 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/725GOc1yeYTHCat7NBdBa0CU3SaDz9eiLNp6eHJkBnx9znlpA/out-0.png
2025-06-02 14:35:27 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:35:27 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:35:29 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:35:42 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=precise_v1, rating=3, success_rate=66.67%
2025-06-02 14:35:42 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=precise_v1, rating=3
2025-06-02 14:35:42 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=3, style=realistic, template=Precise Description v1
2025-06-02 14:36:02 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'надпись "Сосал?"' (ru) -> 'The inscription "sucked?"'
2025-06-02 14:36:02 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 179427103 (score: 0.687)
2025-06-02 14:36:04 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: The Cyrillic inscription "Сосал?"
2025-06-02 14:36:04 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='The Cyrillic inscription "Сосал?", The text is rendered in a bold, sans-serif typeface, using a deep...', style=minimalist
2025-06-02 14:36:12 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/PKcY5DXB4uJRBRZgeOWznKofyVvHkCYKGevwaAn8M9YX1nlpA/out-0.png
2025-06-02 14:36:12 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:36:13 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:36:15 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:36:29 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=precise_v1, rating=1, success_rate=50.00%
2025-06-02 14:36:29 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=precise_v1, rating=1
2025-06-02 14:36:29 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=1, style=minimalist, template=Precise Description v1
2025-06-02 14:39:28 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 14:39:28 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 14:39:33 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 14:39:34 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 14:39:35 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 14:39:35 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 14:39:35 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 14:39:35 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 14:39:35 | INFO     | db_manager.manager:init_db:100 | База данных успешно инициализирована
2025-06-02 14:39:35 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 14:39:35 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 14:39:35 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 14:39:36 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 14:39:36 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 14:40:39 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:41:11 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Очень хитрый жук в костюме' (ru) -> 'Very cunning beetle in a suit'
2025-06-02 14:41:11 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 584443397 (score: 0.722)
2025-06-02 14:41:13 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: Очень хитрый жук в костюме (A very cunning beetle in a suit)
2025-06-02 14:41:13 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Очень хитрый жук в костюме (A very cunning beetle in a suit), A beetle, wearing a slightly oversized...', style=watercolor
2025-06-02 14:41:18 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/uQySmoZ32k5xMJIfDgCCzfGskb717ZvYzYNcffHuJVC39PLTB/out-0.png
2025-06-02 14:41:19 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:41:19 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:41:20 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:42:01 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:42:24 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Хитрая пчела в костюме' (ru) -> 'Cunning bee in a suit'
2025-06-02 14:42:24 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 7945261060 (score: 0.902)
2025-06-02 14:42:27 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Хитрая пчела в костюме (Cunning bee in a suit)
2025-06-02 14:42:27 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Хитрая пчела в костюме (Cunning bee in a suit), A photorealistic bee, meticulously rendered with acc...', style=realistic
2025-06-02 14:42:36 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/Jv9QhPeW6x1WMCI1dMwBsiEiCFRmezOPPUR4Z8efv0ZzCQLTB/out-0.png
2025-06-02 14:42:36 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:42:37 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:42:38 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:42:40 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:43:31 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:43:38 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Задумчивый лис в космосе' (ru) -> 'Thoughtful fox in space'
2025-06-02 14:43:38 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 584443397 (score: 0.850)
2025-06-02 14:43:41 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Задумчивый лис в космосе (Thoughtful fox in space)
2025-06-02 14:43:41 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Задумчивый лис в космосе (Thoughtful fox in space), A realistic fox, rendered with highly detailed f...', style=realistic
2025-06-02 14:43:47 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/mg0RlqyueY3VcaevmFJxfN6Gukt8l6pSAjAC4lCCEZnkDolpA/out-0.png
2025-06-02 14:43:48 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:43:48 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
